link,link-href,linked,linked-href,pagination,pagination-href
"","","AmazonBasics Multi-Angle Portable Stand for Tablets, E-readers and Phones - Silver","https://www.lazada.com.my/amazonbasics-multi-angle-portable-stand-for-tablets-e-readers-and-phones-silver-76783887.html?ff=1&sc=EwI=","5","https://www.lazada.com.my/shop-mobiles-tablets/?page=5&q=Tablets+and+E-readers&sc=EwI%3D"
"","","Lenovo Zuk Z1221 [4G LTE, 64GB+3GB] (ASIA SPEC) Original Imported Set","https://www.lazada.com.my/lenovo-zuk-z1221-4g-lte-64gb3gb-asia-spec-original-imported-set-27696549.html?ff=1&sc=EwI=","3","https://www.lazada.com.my/shop-mobiles-tablets/?page=3&q=Tablets+and+E-readers&sc=EwI%3D"
"","","Samsung Li-Ion Battery for Galaxy S3 Mini i8190 (Grade A Type)","https://www.lazada.com.my/samsung-li-ion-battery-for-galaxy-s3-mini-i8190-grade-a-type-59318215.html?ff=1&sc=EwI=","100","https://www.lazada.com.my/shop-mobiles-tablets/?page=100&q=Tablets+and+E-readers&sc=EwI%3D"
"","","SOBUY Multi-Angle Tablet and Cell Phone Stand Holder, Universal
Foldable Bracket for PC Tablets Smartphones E-readers - Blue","https://www.lazada.com.my/sobuy-multi-angle-tablet-and-cell-phone-stand-holder-universalfoldable-bracket-for-pc-tablets-smartphones-e-readers-blue-36723804.html?ff=1&sc=EwI=","",""
"","","OMOTON Tablet Stand, Adjustable Multi-Angle Aluminum iPad Stand, with Stable Sticky Base and Convenient Charging Port, Fits All Smart Phones, E-readers and Tablets (Up to 12.9 inch), Silver","https://www.lazada.com.my/omoton-tablet-stand-adjustable-multi-angle-aluminum-ipad-stand-with-stable-sticky-base-and-convenient-charging-port-fits-all-smart-phones-e-readers-and-tablets-up-to-129-inch-silver-110065718.html?ff=1&sc=EwI=","5","https://www.lazada.com.my/shop-mobiles-tablets/?page=5&q=Tablets+and+E-readers&sc=EwI%3D"
"","","Oneplus 5 [Snapdragon 835/64GB ROM/6GB RAM] Original Imported Set - Soft Gold","https://www.lazada.com.my/oneplus-5-snapdragon-83564gb-rom6gb-ram-original-imported-set-soft-gold-76179669.html?ff=1&sc=EwI=","3","https://www.lazada.com.my/shop-mobiles-tablets/?page=3&q=Tablets+and+E-readers&sc=EwI%3D"
"","","SYARIN(TM) Portable Aluminum Stand for 3.5 to 13-Inch Pad/Phone
Smartphones E-Reader and Tablets in Multi-Angle (Black)","https://www.lazada.com.my/syarintm-portable-aluminum-stand-for-35-to-13-inch-padphonesmartphones-e-reader-and-tablets-in-multi-angle-black-74794378.html?ff=1&sc=EwI=","5","https://www.lazada.com.my/shop-mobiles-tablets/?page=5&q=Tablets+and+E-readers&sc=EwI%3D"
"","","Original Xiaomi MI Fast Charging Car Charger Adapter Dual USB Port","https://www.lazada.com.my/original-xiaomi-mi-fast-charging-car-charger-adapter-dual-usb-port-14302555.html?ff=1&sc=EwI=","3","https://www.lazada.com.my/shop-mobiles-tablets/?page=3&q=Tablets+and+E-readers&sc=EwI%3D"
"","","A-iEasy 2017) Cell Phone Stand Holder for Smartphones, Tablets, e-Readers, iPhone, Samsung Galaxy/Tab, HTC, LG, Nokia Lumia, iPad and More (BLACK) [with Patent Register]","https://www.lazada.com.my/a-ieasy-2017-cell-phone-stand-holder-for-smartphones-tablets-e-readers-iphone-samsung-galaxytab-htc-lg-nokia-lumia-ipad-and-more-black-with-patent-register-73066800.html?ff=1&sc=EwI=","4","https://www.lazada.com.my/shop-mobiles-tablets/?page=4&q=Tablets+and+E-readers&sc=EwI%3D"
"","","FIXATE GEL PAD Anti-slip Cells Pads Durable Washable 2pcs triangle & circle buy 1 set free 1 set","https://www.lazada.com.my/fixate-gel-pad-anti-slip-cells-pads-durable-washable-2pcs-triangle-amp-circle-buy-1-set-free-1-set-41744675.html?ff=1&sc=EwI=","3","https://www.lazada.com.my/shop-mobiles-tablets/?page=3&q=Tablets+and+E-readers&sc=EwI%3D"
"","","Samsung Galaxy J3 Pro [16GB/2GB] - Original Samsung Malaysia (SME)","https://www.lazada.com.my/samsung-galaxy-j3-pro-16gb2gb-original-samsung-malaysia-sme-60585545.html?ff=1&sc=EwI=","3","https://www.lazada.com.my/shop-mobiles-tablets/?page=3&q=Tablets+and+E-readers&sc=EwI%3D"
"","","Xiaomi Redmi 4X  [Dual Sim LTE/32GB ROM/3GB RAM] Original Imported Set","https://www.lazada.com.my/xiaomi-redmi-4x-dual-sim-lte32gb-rom3gb-ram-original-imported-set-26046702.html?ff=1&sc=EwI=","100","https://www.lazada.com.my/shop-mobiles-tablets/?page=100&q=Tablets+and+E-readers&sc=EwI%3D"
"","","iPhone 5/5s Phone Cases Back Cover Soft TPU Silicon","https://www.lazada.com.my/iphone-55s-phone-cases-back-cover-soft-tpu-silicon-91550264.html?ff=1&sc=EwI=","100","https://www.lazada.com.my/shop-mobiles-tablets/?page=100&q=Tablets+and+E-readers&sc=EwI%3D"
"","","Samdi Multi-Angle wood stand for Tablets, e-readers and Smartphones iPad Air 2 3 4 Pro,Compatible with mini, kindle, Nexus Accessories, Samsung Tab and Other Tablets(Black Walnut)","https://www.lazada.com.my/samdi-multi-angle-wood-stand-for-tablets-e-readers-and-smartphones-ipad-air-2-3-4-procompatible-with-mini-kindle-nexus-accessories-samsung-tab-and-other-tabletsblack-walnut-76783594.html?ff=1&sc=EwI=","",""
"","","iAnder Multi-Angle Aluminum Stand Compatible with iPhone
7/7Plus,Galaxy S8/S8 Plus,Fire HD 8/Fire Kids Edition, 7-10.1inch
Tablet E-readers and All Smartphones (Silver)","https://www.lazada.com.my/iander-multi-angle-aluminum-stand-compatible-with-iphone77plusgalaxy-s8s8-plusfire-hd-8fire-kids-edition-7-101inchtablet-e-readers-and-all-smartphones-silver-76302671.html?ff=1&sc=EwI=","5","https://www.lazada.com.my/shop-mobiles-tablets/?page=5&q=Tablets+and+E-readers&sc=EwI%3D"
"","","ZTE Blade v7 Lite LTE 2GB+16GB (Gold) Official Malaysia Warranty","https://www.lazada.com.my/zte-blade-v7-lite-lte-2gb16gb-gold-official-malaysia-warranty-98068086.html?ff=1&sc=EwI=","3","https://www.lazada.com.my/shop-mobiles-tablets/?page=3&q=Tablets+and+E-readers&sc=EwI%3D"
"","","E-Reader And Smart Phone Holder Tablet PC Stand For iPhone iPad
White","https://www.lazada.com.my/e-reader-and-smart-phone-holder-tablet-pc-stand-for-iphone-ipadwhite-18703322.html?ff=1&sc=EwI=","2","https://www.lazada.com.my/shop-mobiles-tablets/?page=2&q=Tablets+and+E-readers&sc=EwI%3D"
"","","Xiaomi 2017 Mi 10000mAh Power Bank Gen 2 with Ultra Slim Feature (Silver)","https://www.lazada.com.my/xiaomi-2017-mi-10000mah-power-bank-gen-2-with-ultra-slim-feature-silver-16051742.html?ff=1&sc=EwI=","1","https://www.lazada.com.my/shop-mobiles-tablets/?q=Tablets+and+E-readers&sc=EwI%3D"
"","","Lenovo K6 Power [Dual Sim LTE/32GB ROM/3GB RAM] Original Lenovo Malaysia Set - Grey","https://www.lazada.com.my/lenovo-k6-power-dual-sim-lte32gb-rom3gb-ram-original-lenovo-malaysia-set-grey-43911025.html?ff=1&sc=EwI=","3","https://www.lazada.com.my/shop-mobiles-tablets/?page=3&q=Tablets+and+E-readers&sc=EwI%3D"
"","","E-Reader And Smart Phone Holder Tablet PC Stand For iPhone
iPadWhite","https://www.lazada.com.my/e-reader-and-smart-phone-holder-tablet-pc-stand-for-iphoneipadwhite-21609148.html?ff=1&sc=EwI=","",""
"","","Adjustable Tablet Stand, Amoner [Aluminum alloy] Dual Foldable Phone Stand Holder Playstand for Apple iPad Pro/Air/mini, iPhone, Tablets, Nintendo Switch, Kindle, E-readers and others - Silver","https://www.lazada.com.my/adjustable-tablet-stand-amoner-aluminum-alloy-dual-foldable-phone-stand-holder-playstand-for-apple-ipad-proairmini-iphone-tablets-nintendo-switch-kindle-e-readers-and-others-silver-78000844.html?ff=1&sc=EwI=","",""
"","","iZel Portable Multi-Angle Smartphone stand for iPhone, iPod, Samsung Galaxy, HTC, Mini Tablet, e-Reader and other Mobile Devices - Retail Packaging (Grey/Black)","https://www.lazada.com.my/izel-portable-multi-angle-smartphone-stand-for-iphone-ipod-samsung-galaxy-htc-mini-tablet-e-reader-and-other-mobile-devices-retail-packaging-greyblack-73066594.html?ff=1&sc=EwI=","2","https://www.lazada.com.my/shop-mobiles-tablets/?page=2&q=Tablets+and+E-readers&sc=EwI%3D"
"","","UGREEN Tablet Stand Holder for ipad, Nintendo Switch, Samsung Tab, Galaxy S7 Smartphones, E-readers and Tablets (White)","https://www.lazada.com.my/ugreen-tablet-stand-holder-for-ipad-nintendo-switch-samsung-tab-galaxy-s7-smartphones-e-readers-and-tablets-white-106823041.html?ff=1&sc=EwI=","5","https://www.lazada.com.my/shop-mobiles-tablets/?page=5&q=Tablets+and+E-readers&sc=EwI%3D"
"","","Pineng PN983 10000mAH Lithium Polymer Slim PowerBank Blue","https://www.lazada.com.my/pineng-pn983-10000mah-lithium-polymer-slim-powerbank-blue-24818911.html?ff=1&sc=EwI=","1","https://www.lazada.com.my/shop-mobiles-tablets/?q=Tablets+and+E-readers&sc=EwI%3D"
"","","Adjustable Cell Phone Stand,HENGSHENG Multi-Angle Magnesium
Aluminum Desktop Stand for 3 to 13 inch iphone,ipad Pro, ipad Air
123,e-readers, iPad Mini and Samsung Tablets Notes,Nexus tablets","https://www.lazada.com.my/adjustable-cell-phone-standhengsheng-multi-angle-magnesiumaluminum-desktop-stand-for-3-to-13-inch-iphoneipad-pro-ipad-air123e-readers-ipad-mini-and-samsung-tablets-notesnexus-tablets-76783575.html?ff=1&sc=EwI=","4","https://www.lazada.com.my/shop-mobiles-tablets/?page=4&q=Tablets+and+E-readers&sc=EwI%3D"
"","","(Bundle) Remax Aliens 3 Car Charger + Remax Binary Gemini
2in1Cable (Random Color)","https://www.lazada.com.my/bundle-remax-aliens-3-car-chargernbsp-remax-binary-gemini2in1cable-random-color-16626361.html?ff=1&sc=EwI=","3","https://www.lazada.com.my/shop-mobiles-tablets/?page=3&q=Tablets+and+E-readers&sc=EwI%3D"
"","","Universal 360° Angle iPad Stand LYBALL Portable Durable Adjustable
Holder for Tablets E-readers and Smartphones Apple iPhone Samsung
Galaxy / Tab HTC Google Nexus Pixel LG OnePlus HUAWEI LG (White)","https://www.lazada.com.my/universal-360-angle-ipad-stand-lyball-portable-durable-adjustableholder-for-tablets-e-readers-and-smartphones-apple-iphone-samsunggalaxy-tab-htc-google-nexus-pixel-lg-oneplus-huawei-lg-white-27334587.html?ff=1&sc=EwI=","",""
"","","Supreme Classic Logo Hard Shell Phone Case for Apple iphone 6/6s
(Black)","https://www.lazada.com.my/supreme-classic-logo-hard-shell-phone-case-for-apple-iphone-66sblack-64414729.html?ff=1&sc=EwI=","100","https://www.lazada.com.my/shop-mobiles-tablets/?page=100&q=Tablets+and+E-readers&sc=EwI%3D"
"","","OMOTON Tablet Stand, Adjustable Multi-Angle Aluminum iPad Stand, with Stable Sticky Base and Convenient Charging Port, Fits All Smart Phones, E-readers and Tablets (Up to 12.9 inch), Red","https://www.lazada.com.my/omoton-tablet-stand-adjustable-multi-angle-aluminum-ipad-stand-with-stable-sticky-base-and-convenient-charging-port-fits-all-smart-phones-e-readers-and-tablets-up-to-129-inch-red-92603507.html?ff=1&sc=EwI=","",""
"","","Foldable Aluminum Cell Phone Stand Tablet Stand Multi-Angle Desktop iPhone Stand iPad Dock Holder for iPhone, Samsung, Tablet, iPad, E-reader and More Smartphone","https://www.lazada.com.my/foldable-aluminum-cell-phone-stand-tablet-stand-multi-angle-desktop-iphone-stand-ipad-dock-holder-for-iphone-samsung-tablet-ipad-e-reader-and-more-smartphone-90046577.html?ff=1&sc=EwI=","4","https://www.lazada.com.my/shop-mobiles-tablets/?page=4&q=Tablets+and+E-readers&sc=EwI%3D"
"","","Dream Mini LED Video Light Photo Lighting on Camera Hot shoe
Dimmable LED Lamp for phone Canon Nikon Sony DSLR","https://www.lazada.com.my/dream-mini-led-video-light-photo-lighting-on-camera-hot-shoedimmable-led-lamp-for-phone-canon-nikon-sony-dslr-84582074.html?ff=1&sc=EwI=","100","https://www.lazada.com.my/shop-mobiles-tablets/?page=100&q=Tablets+and+E-readers&sc=EwI%3D"
"","","Skoloo Solid Aluminum Desktop,Cell Phone Stand Cradle Holder Dock for iPhone X 8 plus ,7 Plus,Samsung Galaxy S8 Plus,LG Stylo3 G6 Tablet E-readers iPad mini and All Smartphones,Rose Gold","https://www.lazada.com.my/skoloo-solid-aluminum-desktopcell-phone-stand-cradle-holder-dock-for-iphone-x-8-plus-7-plussamsung-galaxy-s8-pluslg-stylo3-g6-tablet-e-readers-ipad-mini-and-all-smartphonesrose-gold-96457731.html?ff=1&sc=EwI=","4","https://www.lazada.com.my/shop-mobiles-tablets/?page=4&q=Tablets+and+E-readers&sc=EwI%3D"
"","","Onda V80 Plus Windows 10 + Android 5.1 Dual OS Tablet PC 8.0"" IPS Intel X5-Z8300 Quad Core 2GB/32GB","https://www.lazada.com.my/onda-v80-plus-windows-10-android-51-dual-os-tablet-pc-8034-ips-intel-x5-z8300-quad-core-2gb32gb-19494373.html?ff=1&sc=EwI=","3","https://www.lazada.com.my/shop-mobiles-tablets/?page=3&q=Tablets+and+E-readers&sc=EwI%3D"
"","","Multi-Angle Aluminum Stand for Tablets e-readers and Smartphones","https://www.lazada.com.my/multi-angle-aluminum-stand-for-tablets-e-readers-and-smartphones-75928301.html?ff=1&sc=EwI=","",""
"","","Aluminum Desktop, Cell Phone Stand Cradle Holder Dock For iPhone
7,7 Plus,Samsung Galaxy S8 Plus S7,LG Stylo3
G6,Tablet,E-readers,iPad mini And All Smartphones","https://www.lazada.com.my/aluminum-desktop-cell-phone-stand-cradle-holder-dock-for-iphone77-plussamsung-galaxy-s8-plus-s7lg-stylo3g6tablete-readersipad-mini-and-all-smartphones-35951812.html?ff=1&sc=EwI=","",""
"","","Xiaomi Mi A1 [64GB ROM/4GB RAM] - Android One+Free Gifts Original Xiaomi Malaysia Set","https://www.lazada.com.my/xiaomi-mi-a1-64gb-rom4gb-ram-android-onefree-gifts-original-xiaomi-malaysia-set-92171144.html?ff=1&sc=EwI=","3","https://www.lazada.com.my/shop-mobiles-tablets/?page=3&q=Tablets+and+E-readers&sc=EwI%3D"
"","","[ORIGINAL] Nokia 105(2017) AVAXX MALAYSIA SET","https://www.lazada.com.my/original-nokia-1052017-avaxx-malaysia-set-81896452.html?ff=1&sc=EwI=","100","https://www.lazada.com.my/shop-mobiles-tablets/?page=100&q=Tablets+and+E-readers&sc=EwI%3D"
"","","Tablet Stand Holder, OfsPower Portable Folding Adjustable Stand Holder for 7-11 inch Tablet, E-Readers, iPhone, iPad, ipod and Smart Phones","https://www.lazada.com.my/tablet-stand-holder-ofspower-portable-folding-adjustable-stand-holder-for-7-11-inch-tablet-e-readers-iphone-ipad-ipod-and-smart-phones-94168738.html?ff=1&sc=EwI=","2","https://www.lazada.com.my/shop-mobiles-tablets/?page=2&q=Tablets+and+E-readers&sc=EwI%3D"
"","","Tablet Stand Holder Bed, Portable iPad Stands and Holders, Foldable Phone Holders Mount for E-readers, iPhone, Cell Phone, Galaxy Tab, LG, Sofa, Floor & Outdoor-Gray Blue","https://www.lazada.com.my/tablet-stand-holder-bed-portable-ipad-stands-and-holders-foldable-phone-holders-mount-for-e-readers-iphone-cell-phone-galaxy-tab-lg-sofa-floor-amp-outdoor-gray-blue-108254473.html?ff=1&sc=EwI=","5","https://www.lazada.com.my/shop-mobiles-tablets/?page=5&q=Tablets+and+E-readers&sc=EwI%3D"
"","","Veamor Cell Phone Stand, Foldable Multi-Angle Holder for Apple iPhone, Samsung Galaxy, Google Nexus, HTC, LG, Nokia Lumia Smartphones, Compatible with Landscape iPad, Tablets and E-Readers (Black)","https://www.lazada.com.my/veamor-cell-phone-stand-foldable-multi-angle-holder-for-apple-iphone-samsung-galaxy-google-nexus-htc-lg-nokia-lumia-smartphones-compatible-with-landscape-ipad-tablets-and-e-readers-black-72752225.html?ff=1&sc=EwI=","4","https://www.lazada.com.my/shop-mobiles-tablets/?page=4&q=Tablets+and+E-readers&sc=EwI%3D"
